engine,agent,mcts_iterations,mcts_rollout_depth,mcts_exploration,size,map_type,enemy_profile,item_profile,wall_profile,enemy_count_setting,items,wall_density,max_steps,seed,episode,map_seed,experiment_name,cell_id,won,turns,damage_taken,final_hp,remaining_enemies,map_width,map_height,generated_enemy_count,generated_obstacle_count,generated_obstacle_density,structurally_valid,reachable_floor_fraction,interior_wall_density,dead_end_count,chokepoint_count,min_enemy_attack_distance,avg_enemy_attack_distance,max_enemy_attack_distance
griddly,heuristic,,,,medium,arena,normal,few,open,default,few,low,120,11,12,23,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=heuristic,1,8,2,2,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,0,0,7,7.0,7
griddly,heuristic,,,,medium,arena,normal,few,open,default,few,low,120,11,13,24,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=heuristic,1,12,3,1,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,0,0,8,8.0,8
griddly,heuristic,,,,medium,arena,normal,few,open,default,few,low,120,11,14,25,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=heuristic,1,8,2,2,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,0,0,7,7.0,7
griddly,heuristic,,,,medium,arena,normal,few,open,default,few,low,120,11,15,26,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=heuristic,1,11,3,1,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,0,0,8,8.0,8
griddly,heuristic,,,,medium,arena,normal,few,open,default,few,low,120,11,16,27,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=heuristic,1,11,3,1,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,0,0,8,8.0,8
griddly,heuristic,,,,medium,arena,normal,few,open,default,few,low,120,11,17,28,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=heuristic,1,12,3,1,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,0,0,8,8.0,8
griddly,heuristic,,,,medium,arena,normal,few,open,default,few,low,120,11,18,29,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=heuristic,1,9,3,1,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,2,2,8,8.0,8
griddly,heuristic,,,,medium,arena,normal,few,open,default,few,low,120,11,19,30,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=heuristic,1,11,3,1,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,0,0,8,8.0,8
griddly,mcts_small,50.0,10.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,0,11,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_small,1,20,3,1,0,13,11,2,6,0.06,1,0.978494623655914,0.0606060606060606,0,0,8,8.0,8
griddly,mcts_small,50.0,10.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,1,12,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_small,1,20,2,2,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,0,0,8,8.0,8
griddly,mcts_small,50.0,10.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,2,13,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_small,1,14,2,2,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,2,2,8,8.0,8
griddly,mcts_small,50.0,10.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,3,14,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_small,1,13,2,2,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,4,6,8,8.0,8
griddly,mcts_small,50.0,10.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,4,15,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_small,1,21,3,1,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,2,2,8,8.0,8
griddly,mcts_small,50.0,10.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,5,16,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_small,1,19,2,2,0,13,11,2,6,0.06,1,0.978494623655914,0.0606060606060606,0,0,8,8.0,8
griddly,mcts_small,50.0,10.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,6,17,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_small,1,16,3,1,0,13,11,2,6,0.06,1,0.978494623655914,0.0606060606060606,2,2,8,8.0,8
griddly,mcts_small,50.0,10.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,7,18,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_small,1,43,3,1,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,0,0,8,8.0,8
griddly,mcts_small,50.0,10.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,8,19,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_small,1,17,3,1,0,13,11,2,6,0.06,1,0.978494623655914,0.0606060606060606,4,4,8,8.0,8
griddly,mcts_small,50.0,10.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,9,20,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_small,1,23,2,2,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,4,4,8,8.0,8
griddly,mcts_small,50.0,10.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,10,21,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_small,1,22,2,2,0,13,11,2,6,0.06,1,0.978494623655914,0.0606060606060606,2,2,8,8.0,8
griddly,mcts_small,50.0,10.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,11,22,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_small,1,14,2,2,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,0,0,8,8.0,8
griddly,mcts_small,50.0,10.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,12,23,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_small,1,18,2,2,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,0,0,7,7.0,7
griddly,mcts_small,50.0,10.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,13,24,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_small,1,18,3,1,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,0,0,8,8.0,8
griddly,mcts_small,50.0,10.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,14,25,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_small,1,17,3,1,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,0,0,7,7.0,7
griddly,mcts_small,50.0,10.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,15,26,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_small,1,23,2,2,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,0,0,8,8.0,8
griddly,mcts_small,50.0,10.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,16,27,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_small,1,20,2,2,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,0,0,8,8.0,8
griddly,mcts_small,50.0,10.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,17,28,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_small,1,20,2,2,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,0,0,8,8.0,8
griddly,mcts_small,50.0,10.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,18,29,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_small,1,20,2,2,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,2,2,8,8.0,8
griddly,mcts_small,50.0,10.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,19,30,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_small,1,16,2,2,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,0,0,8,8.0,8
griddly,mcts_medium,200.0,30.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,0,11,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_medium,1,13,3,1,0,13,11,2,6,0.06,1,0.978494623655914,0.0606060606060606,0,0,8,8.0,8
griddly,mcts_medium,200.0,30.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,1,12,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_medium,1,15,2,2,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,0,0,8,8.0,8
griddly,mcts_medium,200.0,30.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,2,13,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_medium,1,18,1,3,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,2,2,8,8.0,8
griddly,mcts_medium,200.0,30.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,3,14,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_medium,1,16,2,2,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,4,6,8,8.0,8
griddly,mcts_medium,200.0,30.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,4,15,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_medium,1,28,3,1,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,2,2,8,8.0,8
griddly,mcts_medium,200.0,30.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,5,16,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_medium,1,19,2,2,0,13,11,2,6,0.06,1,0.978494623655914,0.0606060606060606,0,0,8,8.0,8
griddly,mcts_medium,200.0,30.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,6,17,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_medium,1,19,2,2,0,13,11,2,6,0.06,1,0.978494623655914,0.0606060606060606,2,2,8,8.0,8
griddly,mcts_medium,200.0,30.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,7,18,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_medium,1,13,2,2,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,0,0,8,8.0,8
griddly,mcts_medium,200.0,30.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,8,19,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_medium,1,18,3,1,0,13,11,2,6,0.06,1,0.978494623655914,0.0606060606060606,4,4,8,8.0,8
griddly,mcts_medium,200.0,30.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,9,20,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_medium,1,12,3,1,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,4,4,8,8.0,8
griddly,mcts_medium,200.0,30.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,10,21,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_medium,1,22,1,3,0,13,11,2,6,0.06,1,0.978494623655914,0.0606060606060606,2,2,8,8.0,8
griddly,mcts_medium,200.0,30.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,11,22,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_medium,1,19,1,3,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,0,0,8,8.0,8
griddly,mcts_medium,200.0,30.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,12,23,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_medium,1,17,3,1,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,0,0,7,7.0,7
griddly,mcts_medium,200.0,30.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,13,24,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_medium,1,24,2,2,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,0,0,8,8.0,8
griddly,mcts_medium,200.0,30.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,14,25,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_medium,1,16,3,1,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,0,0,7,7.0,7
griddly,mcts_medium,200.0,30.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,15,26,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_medium,1,16,1,3,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,0,0,8,8.0,8
griddly,mcts_medium,200.0,30.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,16,27,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_medium,0,19,4,0,1,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,0,0,8,8.0,8
griddly,mcts_medium,200.0,30.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,17,28,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_medium,1,20,3,1,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,0,0,8,8.0,8
griddly,mcts_medium,200.0,30.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,18,29,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_medium,1,16,3,1,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,2,2,8,8.0,8
griddly,mcts_medium,200.0,30.0,1.4142135623730951,medium,arena,normal,few,open,default,few,low,120,11,19,30,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=open:agent=mcts_medium,1,17,3,1,0,13,11,2,8,0.06,1,0.978021978021978,0.0808080808080808,0,0,8,8.0,8
griddly,random,,,,medium,arena,normal,few,normal,default,few,default,120,11,0,11,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=normal:agent=random,0,11,4,0,2,13,11,2,14,0.12,1,0.976470588235294,0.1414141414141414,4,3,8,8.0,8
griddly,random,,,,medium,arena,normal,few,normal,default,few,default,120,11,1,12,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=normal:agent=random,0,14,4,0,1,13,11,2,12,0.12,1,0.9770114942528736,0.1212121212121212,0,0,8,8.0,8
griddly,random,,,,medium,arena,normal,few,normal,default,few,default,120,11,2,13,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=normal:agent=random,0,21,4,0,2,13,11,2,12,0.12,1,0.9770114942528736,0.1212121212121212,8,8,8,8.0,8
griddly,random,,,,medium,arena,normal,few,normal,default,few,default,120,11,3,14,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=normal:agent=random,0,18,4,0,2,13,11,2,12,0.12,1,0.9770114942528736,0.1212121212121212,8,10,8,8.0,8
griddly,random,,,,medium,arena,normal,few,normal,default,few,default,120,11,4,15,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=normal:agent=random,0,11,4,0,2,13,11,2,12,0.12,1,0.9770114942528736,0.1212121212121212,4,6,8,8.0,8
griddly,random,,,,medium,arena,normal,few,normal,default,few,default,120,11,5,16,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=normal:agent=random,0,15,4,0,2,13,11,2,12,0.12,1,0.9770114942528736,0.1212121212121212,2,3,8,8.0,8
griddly,random,,,,medium,arena,normal,few,normal,default,few,default,120,11,6,17,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=normal:agent=random,0,11,4,0,2,13,11,2,12,0.12,1,0.9770114942528736,0.1212121212121212,2,2,8,8.0,8
griddly,random,,,,medium,arena,normal,few,normal,default,few,default,120,11,7,18,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=normal:agent=random,0,24,4,0,1,13,11,2,12,0.12,1,0.9770114942528736,0.1212121212121212,0,0,8,8.0,8
griddly,random,,,,medium,arena,normal,few,normal,default,few,default,120,11,8,19,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=normal:agent=random,0,19,4,0,2,13,11,2,14,0.12,1,0.976470588235294,0.1414141414141414,10,16,9,9.0,9
griddly,random,,,,medium,arena,normal,few,normal,default,few,default,120,11,9,20,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=normal:agent=random,0,16,4,0,1,13,11,2,12,0.12,1,0.9770114942528736,0.1212121212121212,2,2,7,7.0,7
griddly,random,,,,medium,arena,normal,few,normal,default,few,default,120,11,10,21,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=normal:agent=random,0,17,4,0,2,13,11,2,14,0.12,1,0.976470588235294,0.1414141414141414,0,0,7,7.0,7
griddly,random,,,,medium,arena,normal,few,normal,default,few,default,120,11,11,22,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=normal:agent=random,0,11,4,0,2,13,11,2,12,0.12,1,0.9770114942528736,0.1212121212121212,4,6,8,8.0,8
griddly,random,,,,medium,arena,normal,few,normal,default,few,default,120,11,12,23,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=normal:agent=random,0,13,4,0,2,13,11,2,12,0.12,1,0.9770114942528736,0.1212121212121212,3,3,7,7.0,7
griddly,random,,,,medium,arena,normal,few,normal,default,few,default,120,11,13,24,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=normal:agent=random,0,20,4,0,2,13,11,2,12,0.12,1,0.9770114942528736,0.1212121212121212,0,0,8,8.0,8
griddly,random,,,,medium,arena,normal,few,normal,default,few,default,120,11,14,25,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=normal:agent=random,0,16,4,0,2,13,11,2,14,0.12,1,0.976470588235294,0.1414141414141414,2,1,7,7.0,7
griddly,random,,,,medium,arena,normal,few,normal,default,few,default,120,11,15,26,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=normal:agent=random,0,22,4,0,1,13,11,2,12,0.12,1,0.9770114942528736,0.1212121212121212,0,0,8,8.0,8
griddly,random,,,,medium,arena,normal,few,normal,default,few,default,120,11,16,27,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=normal:agent=random,0,20,4,0,1,13,11,2,12,0.12,1,0.9770114942528736,0.1212121212121212,2,2,8,8.0,8
griddly,random,,,,medium,arena,normal,few,normal,default,few,default,120,11,17,28,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=normal:agent=random,0,21,4,0,1,13,11,2,14,0.12,1,0.976470588235294,0.1414141414141414,0,0,8,8.0,8
griddly,random,,,,medium,arena,normal,few,normal,default,few,default,120,11,18,29,pcg_screen,pcg_screen:size=medium:map_type=arena:enemy_profile=normal:item_profile=few:wall_profile=normal:agent=random,0,19,4,0,2,13,11,2,14,0.12,1,0.976470588235294,0.1414141414141414,8,10,8,8.0,8
